"elderly_id","name","age","zipcode","city","state","needs"
684,"Endo, Andrew",92,5460,"Highgate Springs","VT","Legal assistance referrals, Educational programs, Housekeeping, Senior center activities, Walking/exercise assistance, Companionship (social activities), Personal care (dressing, bathing - non-medical)"
685,"el-Jafri, Zakariyya",84,19550,"Rehrersburg","PA","Financial management assistance (budgeting), Respite care (for family caregivers), Personal care (dressing, bathing - non-medical)"
686,"Wilson, Latika",86,61039,"German Valley","IL","Accessibility modifications (home), Medication reminders (non-medical), Errands (post office, dry cleaning), Senior center activities, Music and entertainment, Grocery shopping, Personal care (dressing, bathing - non-medical), Social event planning, Assistive technology training"
687,"al-Amara, Hakeema",91,96094,"Weed","CA","Playing games (cards, board games), Accessibility modifications (home), Playing games (cards, board games), Grocery shopping, Walking/exercise assistance, Pet care"
688,"Ortiz, Tyana",66,70820,"Baton Rouge","LA","Educational programs, Fall prevention assistance"
689,"Svoboda, Dejan",67,49637,"Grawn","MI","Social event planning, Educational programs"
690,"Montoya-Pablo, Carlos",80,15364,"Sycamore","PA","Transportation to appointments, Playing games (cards, board games), Errands (post office, dry cleaning), Cooking meals, Respite care (for family caregivers), Companionship (social activities), Legal assistance referrals"
691,"France, Brandon",76,79848,"Sanderson","TX","Playing games (cards, board games), Educational programs, Transportation to appointments, Senior center activities"
692,"Wade, Adam",91,44211,"Brady Lake","OH","Medication reminders (non-medical)"
693,"Collins, Sheilana",75,54739,"Elk Mound","WI","Assistive technology training, Reading aloud (books, newspapers)"
694,"al-Mannan, Zubaida",68,95031,"Los Gatos","CA","Medication reminders (non-medical), Cooking meals, Home maintenance (minor repairs), Financial management assistance (budgeting)"
695,"el-Dajani, Asmar",89,20317,"Washington","DC","Reading aloud (books, newspapers)"
696,"Greer, Nancy",77,54495,"Wisconsin Rapids","WI","Housekeeping, Senior center activities, Reading aloud (books, newspapers), Personal care (dressing, bathing - non-medical), Grocery shopping, Social event planning, Respite care (for family caregivers)"
697,"Siagian, Anthony",66,26559,"Barrackville","WV","Fall prevention assistance"
698,"Nelson, Emma",85,93406,"San Luis Obispo","CA","Legal assistance referrals, Grocery shopping, Travel companionship, Travel companionship, Housekeeping, Mental wellness support (non-clinical), Senior center activities, Tech support (computers, phones)"
699,"Tewahade, Kalib",88,87933,"Derry","NM","Legal assistance referrals, Respite care (for family caregivers), Personal care (dressing, bathing - non-medical), Assistive technology training"
700,"Cournoyer, Jessica",91,80436,"Dumont","CO","Walking/exercise assistance, Walking/exercise assistance, Educational programs, Medication reminders (non-medical), Transportation to appointments"
701,"el-Mona, Jannat",66,86443,"Temple Bar Marina","AZ","Educational programs, Legal assistance referrals, Grocery shopping, Walking/exercise assistance, Music and entertainment, Educational programs, Home maintenance (minor repairs), Social event planning"
702,"Bustamante, Elsa",95,62022,"Dow","IL","Cooking meals, Grocery shopping, Walking/exercise assistance, Personal care (dressing, bathing - non-medical), Senior center activities, Mental wellness support (non-clinical), Accessibility modifications (home)"
703,"al-Mohiuddin, Abdul Majeed",71,82443,"Thermopolis","WY","Social event planning, Senior center activities, Home safety assessments, Transportation to appointments, Volunteer coordination, Social event planning"
704,"Nay, Mikki",80,75105,"Chatfield","TX","Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers), Educational programs"
705,"Gallegos, Fernando",77,34278,"Sarasota","FL","Errands (post office, dry cleaning), Arts and crafts activities, Walking/exercise assistance"
706,"Howard, Corey",95,32097,"Yulee","FL","Housekeeping, Grocery shopping"
707,"Brave, Gabriela",84,27231,"Cedar Grove","NC","Tech support (computers, phones), Assistive technology training, Medication reminders (non-medical), Fall prevention assistance, Pet care, Respite care (for family caregivers)"
708,"Prater, Micah",69,14736,"Findley Lake","NY","Errands (post office, dry cleaning), Tech support (computers, phones), Playing games (cards, board games), Music and entertainment"
709,"Lamont, Anamichel",88,91749,"La Puente","CA","Housekeeping, Mental wellness support (non-clinical), Mental wellness support (non-clinical), Companionship (social activities), Gardening, Volunteer coordination, Music and entertainment"
710,"Williamson, Bryan",71,12085,"Guilderland Center","NY","Tech support (computers, phones), Tech support (computers, phones), Educational programs, Home safety assessments, Reading aloud (books, newspapers), Fall prevention assistance"
711,"Bartholme, Steven",86,18248,"Sheppton","PA","Accessibility modifications (home), Assistive technology training, Walking/exercise assistance, Reading aloud (books, newspapers)"
712,"el-Hamdan, Suhaila",80,60017,"Des Plaines","IL","Cooking meals"
713,"Gatton, Alexander",81,31743,"De Soto","GA","Gardening, Senior center activities, Educational programs, Grocery shopping, Companionship (social activities), Legal assistance referrals, Personal care (dressing, bathing - non-medical)"
714,"Agrawal, Christina",93,79923,"El Paso","TX","Reading aloud (books, newspapers), Educational programs, Home safety assessments, Home safety assessments, Social event planning, Medication reminders (non-medical), Home maintenance (minor repairs), Errands (post office, dry cleaning), Music and entertainment, Home safety assessments"
715,"Hoyt, Casey",75,60117,"Bloomingdale","IL","Gardening, Reading aloud (books, newspapers), Cooking meals, Mental wellness support (non-clinical), Errands (post office, dry cleaning), Social event planning, Personal care (dressing, bathing - non-medical), Transportation to appointments, Home safety assessments, Fall prevention assistance"
716,"Hatcher, Darion",89,53080,"Saukville","WI","Educational programs, Social event planning"
717,"Chen, Justin",65,64057,"Independence","MO","Music and entertainment, Companionship (social activities), Travel companionship, Personal care (dressing, bathing - non-medical)"
718,"Colunga, Cheyne",84,34472,"Ocala","FL","Companionship (social activities), Personal care (dressing, bathing - non-medical), Reading aloud (books, newspapers), Senior center activities, Errands (post office, dry cleaning), Pet care, Home safety assessments, Home maintenance (minor repairs), Fall prevention assistance, Companionship (social activities)"
719,"Young, Gina",73,98271,"Marysville","WA","Financial management assistance (budgeting), Educational programs, Social event planning, Legal assistance referrals, Educational programs, Senior center activities"
720,"Buccieri, Theo",69,93443,"Morro Bay","CA","Medication reminders (non-medical), Senior center activities, Fall prevention assistance"
721,"Spruill, Jordan",79,11854,"Hicksville","NY","Tech support (computers, phones), Respite care (for family caregivers), Pet care, Financial management assistance (budgeting), Tech support (computers, phones), Personal care (dressing, bathing - non-medical), Personal care (dressing, bathing - non-medical)"
722,"Davis, Savon",71,55917,"Blooming Prairie","MN","Grocery shopping, Errands (post office, dry cleaning), Housekeeping, Senior center activities, Grocery shopping"
723,"Lucky, Jordan",76,43335,"Martel","OH","Medication reminders (non-medical), Legal assistance referrals, Educational programs, Personal care (dressing, bathing - non-medical), Fall prevention assistance, Cooking meals"
724,"Milligan, Brittani",65,17086,"Richfield","PA","Gardening, Volunteer coordination, Travel companionship, Fall prevention assistance, Personal care (dressing, bathing - non-medical), Music and entertainment, Educational programs"
725,"Flores, Nayeli",73,84309,"Deweyville","UT","Accessibility modifications (home), Grocery shopping, Legal assistance referrals"
726,"Mckeon, Sarah",81,43334,"Marengo","OH","Cooking meals, Educational programs, Educational programs"
727,"Zepher, Jazzel",91,37118,"Milton","TN","Music and entertainment, Home safety assessments, Cooking meals, Fall prevention assistance, Financial management assistance (budgeting), Volunteer coordination"
728,"No, David",79,41179,"Vanceburg","KY","Reading aloud (books, newspapers), Mental wellness support (non-clinical), Walking/exercise assistance, Assistive technology training, Accessibility modifications (home), Errands (post office, dry cleaning), Volunteer coordination, Fall prevention assistance, Travel companionship"
729,"Gilmore, Mackenzie",84,12768,"Parksville","NY","Cooking meals, Senior center activities, Gardening, Companionship (social activities), Financial management assistance (budgeting), Transportation to appointments, Personal care (dressing, bathing - non-medical), Assistive technology training, Housekeeping"
730,"Baker, Jessica",75,68382,"Lorton","NE","Travel companionship, Senior center activities, Assistive technology training, Home safety assessments, Tech support (computers, phones), Tech support (computers, phones)"
731,"al-Dar, Saalih",77,24250,"Fort Blackmore","VA","Home safety assessments, Walking/exercise assistance, Social event planning, Cooking meals, Home maintenance (minor repairs)"
732,"Pedro Tomes-Andres, Sandra",82,36310,"Abbeville","AL","Social event planning"
733,"Aragonez-Mendoza, Brendan",69,40224,"Louisville","KY","Legal assistance referrals, Reading aloud (books, newspapers), Educational programs, Assistive technology training, Financial management assistance (budgeting)"
734,"Dove, Jeffrey",90,34433,"Dunnellon","FL","Arts and crafts activities, Mental wellness support (non-clinical)"
735,"Jernigan, Caitlinn",81,20597,"Washington","DC","Transportation to appointments, Educational programs, Respite care (for family caregivers), Social event planning, Educational programs"
